product_id,category,product_name,location_id,year,month,original_value,original_unit,original_currency,price_mad,price_usd,price_real_mad,confidence,precision,collection_method,source_id
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,5,82.8030,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,6,83.4518,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,7,83.3707,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,8,85.3982,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,9,87.8312,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,10,88.2367,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,11,86.7769,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2007,12,87.1013,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,1,86.5336,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,2,87.0202,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,3,89.2910,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,4,91.0752,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,5,92.2917,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,6,91.2374,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,7,91.3185,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,8,92.1295,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,9,93.1027,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,10,93.0216,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,11,92.2917,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2008,12,93.3460,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,1,91.6429,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,2,92.4539,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,3,93.5893,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,4,94.8058,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,5,91.1563,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,6,88.4800,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,7,88.8855,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,8,92.2106,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,9,96.4278,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,10,93.7515,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,11,90.1020,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2009,12,89.1288,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,1,89.3721,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,2,91.2374,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,3,94.4814,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,4,93.7515,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,5,93.7515,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,6,91.4807,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,7,90.3453,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,8,92.3728,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,9,94.8869,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,10,96.6711,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,11,94.9680,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2010,12,92.8594,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,1,93.2649,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,2,94.9680,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,3,94.7247,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,4,92.4539,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,5,92.9405,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,6,92.0484,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,7,93.3460,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,8,96.2656,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,9,96.4278,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,10,95.5357,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,11,95.6168,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2011,12,94.4003,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,1,94.8058,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,2,95.4546,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,3,95.5357,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,4,94.9680,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,5,95.5357,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,6,95.6979,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,7,96.3467,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,8,97.8065,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,9,97.8876,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,10,98.2120,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,11,97.8876,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2012,12,98.8608,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,1,98.9419,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,2,98.7797,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,3,97.7254,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,4,97.6443,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,5,98.6175,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,6,98.6175,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,7,98.3742,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,8,100.4017,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,9,99.4285,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,10,99.5907,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,11,98.3742,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2013,12,97.8065,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,1,98.3742,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,2,97.6443,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,3,96.8333,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,4,96.7522,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,5,96.3467,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,6,96.9144,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,7,96.8333,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,8,97.2388,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,9,96.9955,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,10,98.2931,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,11,98.4553,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2014,12,99.3474,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,1,100.4017,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,2,99.3474,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,3,98.8608,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,4,99.1852,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,5,99.3474,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,6,99.1852,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,7,100.4017,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,8,100.4828,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,9,100.5639,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,10,101.6182,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,11,100.3206,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2015,12,100.3206,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,1,99.9962,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,2,100.4017,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,3,102.5103,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,4,102.1048,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,5,102.9158,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,6,103.8079,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,7,103.4024,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,8,103.6457,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,9,104.8622,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,10,103.9701,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,11,103.1591,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2016,12,102.9158,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,1,102.9158,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,2,102.1048,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,3,100.6450,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,4,100.9694,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,5,102.2670,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,6,103.0780,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,7,101.7804,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,8,102.3481,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,9,103.8890,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,10,103.5646,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,11,104.5378,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2017,12,105.6732,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,1,104.7000,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,2,103.4024,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,3,103.6457,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,4,104.2945,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,5,105.4299,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,6,105.7543,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,7,103.3213,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,8,103.0780,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,9,102.8347,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,10,102.2670,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,11,104.0512,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2018,12,102.6725,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,1,101.4560,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,2,101.2938,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,3,100.8883,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,4,102.3481,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,5,103.9701,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,6,104.2945,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,7,102.1048,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,8,102.8347,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,9,101.7804,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,10,102.2670,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,11,103.3213,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2019,12,103.3213,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,1,102.8347,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,2,102.5103,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,3,103.8890,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,4,104.7000,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,5,104.0895,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,6,102.5633,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,7,100.9353,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,8,104.3948,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,9,104.9035,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,10,105.1070,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,11,103.0720,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2020,12,101.5458,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,1,101.5458,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,2,101.3423,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,3,101.7493,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,4,104.8018,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,5,105.4123,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,6,103.1738,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,7,103.6825,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,8,103.2755,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,9,104.5983,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,10,106.1245,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,11,106.0228,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2021,12,106.1245,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,1,105.8193,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,2,106.9385,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,3,111.3137,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,4,114.6715,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,5,114.4680,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,6,114.5697,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,7,116.5029,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,8,118.3344,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,9,120.3694,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,10,121.2852,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,11,121.7939,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2022,12,122.6079,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,1,124.2359,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,2,129.2216,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,3,129.6286,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,4,134.0038,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,5,132.8846,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,6,129.6286,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,7,130.5443,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,8,130.8496,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,9,132.5793,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,10,132.1723,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,11,131.1548,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2023,12,130.9513,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,1,129.5269,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,2,128.6111,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,3,130.7478,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,4,132.0706,index_point,index,,,,institutional,exact,file_download,FAOSTAT
